track_id,tempo
000002,161.4990234375
000003,86.1328125
000005,99.38401442307692
000010,112.34714673913044
000134,135.99917763157896
000136,129.19921875
000139,99.38401442307692
000140,107.666015625
000141,117.45383522727273
000148,117.45383522727273
000181,99.38401442307692
000182,143.5546875
000190,103.359375
000193,95.703125
000194,103.359375
000197,117.45383522727273
000198,107.666015625
000200,99.38401442307692
000203,123.046875
000204,107.666015625
000207,123.046875
000208,112.34714673913044
000209,95.703125
000210,95.703125
000211,99.38401442307692
000212,99.38401442307692
000213,143.5546875
000237,135.99917763157896
000247,135.99917763157896
000249,112.34714673913044
000255,123.046875
000256,123.046875
000257,117.45383522727273
000258,129.19921875
000341,117.45383522727273
000343,129.19921875
000352,123.046875
000368,135.99917763157896
000369,92.28515625
000397,123.046875
000398,143.5546875
000399,135.99917763157896
000400,123.046875
000405,129.19921875
000414,129.19921875
000424,117.45383522727273
000425,129.19921875
000458,151.99908088235293
000459,95.703125
000512,117.45383522727273
000534,143.5546875
000535,103.359375
000536,135.99917763157896
000537,117.45383522727273
000540,143.5546875
000546,103.359375
000550,95.703125
000564,129.19921875
000573,129.19921875
000574,117.45383522727273
000583,184.5703125
000584,95.703125
000585,95.703125
000590,99.38401442307692
000591,129.19921875
000592,123.046875
000593,161.4990234375
000602,151.99908088235293
000603,117.45383522727273
000605,151.99908088235293
000608,107.666015625
000615,112.34714673913044
000619,123.046875
000620,135.99917763157896
000621,103.359375
000625,92.28515625
000629,151.99908088235293
000631,99.38401442307692
000633,172.265625
000635,92.28515625
000664,161.4990234375
000665,107.666015625
000666,129.19921875
000667,117.45383522727273
000668,161.4990234375
000669,161.4990234375
000672,112.34714673913044
000673,112.34714673913044
000674,135.99917763157896
000676,129.19921875
000677,129.19921875
000679,92.28515625
000680,151.99908088235293
000681,151.99908088235293
000684,172.265625
000686,143.5546875
000690,135.99917763157896
000694,117.45383522727273
000695,129.19921875
000696,123.046875
000698,143.5546875
000701,123.046875
000702,135.99917763157896
000703,129.19921875
000704,135.99917763157896
000705,92.28515625
000706,112.34714673913044
000707,135.99917763157896
000708,129.19921875
000709,92.28515625
000714,123.046875
000715,135.99917763157896
000716,117.45383522727273
000717,151.99908088235293
000718,129.19921875
000720,172.265625
000734,143.5546875
000735,112.34714673913044
000736,135.99917763157896
000737,56.17357336956522
000738,103.359375
000739,112.34714673913044
000740,123.046875
000741,117.45383522727273
000742,123.046875
000743,78.30255681818181
000744,103.359375
000745,117.45383522727273
000747,123.046875
000748,117.45383522727273
000749,107.666015625
000750,151.99908088235293
000751,161.4990234375
000752,117.45383522727273
000753,143.5546875
000754,135.99917763157896
000755,86.1328125
000756,117.45383522727273
000757,143.5546875
000758,103.359375
000759,143.5546875
000760,103.359375
000761,103.359375
000762,143.5546875
000763,143.5546875
000764,107.666015625
000765,161.4990234375
000766,112.34714673913044
000767,112.34714673913044
000768,135.99917763157896
000769,112.34714673913044
000770,151.99908088235293
000771,143.5546875
000772,83.35433467741936
000773,151.99908088235293
000774,135.99917763157896
000775,129.19921875
000776,112.34714673913044
000777,112.34714673913044
000814,123.046875
000819,135.99917763157896
000820,117.45383522727273
000821,103.359375
000822,117.45383522727273
000823,129.19921875
000824,95.703125
000825,112.34714673913044
000826,151.99908088235293
000829,107.666015625
000830,129.19921875
000831,129.19921875
000832,161.4990234375
000833,129.19921875
000834,99.38401442307692
000835,89.10290948275862
000853,135.99917763157896
000854,143.5546875
000855,99.38401442307692
000858,129.19921875
000861,129.19921875
000863,143.5546875
000868,123.046875
000878,123.046875
000881,117.45383522727273
000889,129.19921875
000890,123.046875
000891,123.046875
000892,172.265625
000893,123.046875
000894,151.99908088235293
000895,103.359375
000896,117.45383522727273
000897,135.99917763157896
000898,117.45383522727273
000992,129.19921875
000993,129.19921875
000995,123.046875
000997,123.046875
000998,129.19921875
